Word,Contains Multiple?,Vowels,Green Score,Yellow Score
trans,False,1,3950,3776
jalap,True,2,3310,1220
toked,False,2,5238,1083
couth,False,2,3910,1033
cribs,False,1,4870,2229
scuzz,True,1,0,2560
hanch,True,1,3222,1261
thumb,False,1,544,1942
touze,False,3,2093,3126
naira,True,3,2260,2767
narks,False,1,7907,325
taros,False,2,7407,1511
wedgy,False,1,1708,2438
kitul,False,2,1380,1866
djinn,True,1,0,3055
chalk,False,1,1464,2263
morns,False,1,7933,786
oasis,True,3,6210,1673
rains,False,2,6210,2461
scrub,False,1,1197,2196
toner,False,2,5378,1488
dawks,False,1,6710,952
stirs,True,1,3950,3562
obied,False,3,3145,1390
sixty,False,1,3707,1560
hynde,False,1,962,2745
pagri,False,2,3117,1358
swing,False,1,0,3699
boyfs,False,1,6951,446
jowar,False,2,2295,2017
sotol,True,2,2093,3346
sehri,False,2,0,4302
flout,False,2,595,2813
pasha,True,2,3117,1445
asker,False,2,2323,1770
stela,False,2,0,4131
briny,False,1,2205,2773
sands,True,1,7172,2031
barks,False,1,8815,0
earns,False,2,7407,1089
steer,True,2,2323,3354
heugh,True,2,0,3569
recit,False,2,0,4252
cache,True,2,3180,2146
holms,False,1,6891,890
wussy,True,1,2893,1046
craig,False,2,920,3198
lowry,False,1,3390,1562
doors,True,2,6043,2386
dawen,False,2,4583,1482
sough,False,2,2093,3015
lopes,False,2,8366,938
reges,True,2,6273,2616
baton,False,2,3168,1841
gilds,False,1,6815,471
refix,False,2,0,3382
luted,False,2,4330,1190
flews,False,1,4545,1707
salps,True,1,7058,1978
lanes,False,2,9495,575
mylar,False,1,1541,2013
hemin,False,2,0,4034
lanas,True,2,7172,1648
monos,True,2,7698,696
axels,False,2,3950,2446
ordos,True,2,3950,2288
binal,False,2,3250,1548
scaws,True,1,3950,3099
taits,True,2,7107,1862
ickle,False,2,0,2899
chive,False,2,1464,2721
liven,False,2,3703,1345
tweak,False,2,0,3190
rifer,True,2,3703,1479
sield,False,2,2202,3213
laari,True,3,2260,2806
aruhe,False,3,0,4096
bawns,False,1,7118,1057
quart,False,2,1263,2677
rubus,True,2,5135,1363
joked,False,2,5440,268
lever,True,2,2323,3114
creel,True,2,3243,2297
lests,True,1,4847,2732
doved,True,2,5238,921
bells,True,1,5706,2397
gemel,True,2,2960,2611
wraps,False,1,4361,2593
style,False,1,0,4302
bukes,False,2,8366,268
aloed,False,3,3145,2422
nurls,False,1,6332,1096
alkyl,True,1,0,2284
asked,False,2,3145,1097
bract,False,1,908,3307
zowie,False,3,2093,2775
socks,True,1,6543,1952
nards,False,1,7407,796
kipes,False,2,7653,738
whips,False,1,4905,1465
plaas,True,2,4807,3005
large,False,2,3457,2516
waney,False,2,7253,0
cuppa,True,2,2105,1460
skint,False,1,0,4214
eyres,True,2,7470,570
biker,False,2,4611,941
shear,False,2,544,4188
earnt,False,2,3457,1815
cubic,True,2,2105,1341
swail,False,2,0,4313
plesh,False,1,857,2461
nones,True,2,9328,325
woofs,True,2,6454,1222
brogs,False,1,4858,2351
rangy,False,1,4519,1050
stire,False,2,0,5081
togue,False,3,2093,3097
saree,True,3,5780,3079
buffi,True,2,2093,691
jedis,False,2,4152,2896
barbs,True,1,8315,242
barro,True,2,4365,1104
apeek,True,3,2323,2103
hebes,True,2,6273,2448
freon,False,2,595,3048
dimes,False,2,7653,1191
bocks,False,1,7451,392
cleep,True,2,3243,1726
sleys,True,1,3950,3247
mulls,True,1,6676,771
malwa,True,2,3801,807
taces,False,2,8533,1207
cosed,False,2,6158,531
thema,False,2,544,2778
hilts,False,1,7075,488
druid,True,2,822,3167
schmo,False,1,0,2646
botty,True,1,5195,615
washy,False,1,3968,766
vulva,True,2,2275,834
siles,True,2,8501,1560
fitts,True,1,6822,615
eosin,False,3,2093,2244
tenge,True,2,962,4382
trogs,False,1,3950,3166
deads,True,2,3950,4013
gussy,True,1,3119,1046
boong,True,2,3001,1918
skirr,True,1,0,4091
turnt,True,1,2382,2327
fixer,False,2,4431,673
tophs,False,1,6043,1413
seric,False,2,1197,4193
ditzy,False,1,2677,1422
fichu,False,2,1975,694
their,False,2,544,3250
dulls,True,1,5983,1452
niefs,False,2,5330,1440
mixer,False,2,4529,673
tubed,False,2,4330,1149
relie,True,3,848,4653
mimic,True,2,2073,1517
union,True,3,0,2807
winns,True,1,6703,786
pulps,True,1,6840,418
guide,False,3,1822,3037
hoist,False,2,2093,2776
finny,True,1,4234,786
lamia,True,3,2260,2644
hulky,False,1,3830,488
tupik,False,2,1185,2315
joyed,False,2,5440,213
wispy,False,1,3088,949
yield,False,2,2202,1834
staws,True,1,3950,3162
dildo,True,2,2228,1540
jujus,True,2,5337,447
certy,False,1,4311,1626
awned,False,2,4107,899
sayst,True,1,2260,3014
urari,True,3,0,3360
tided,True,2,4525,1205
triac,False,2,0,4002
bitty,True,1,4482,615
laxes,False,2,8666,575
koaps,False,2,6043,2028
geoid,False,3,1459,3495
omber,False,2,2323,1457
casas,True,2,7130,1604
being,False,2,908,3602
altho,False,2,0,2671
lured,False,2,5527,575
linen,True,2,4665,1105
keeps,True,2,3950,3301
knife,False,2,0,3519
bonny,True,1,5260,786
brane,False,2,908,4480
ettle,True,2,0,3447
droop,True,2,0,3453
built,False,2,2093,2544
vases,True,2,8775,531
curer,True,2,5625,673
wilts,False,1,7486,0
luxes,False,2,7591,575
timps,False,1,5330,1743
posts,True,1,7797,531
vulgo,False,2,2275,810
hades,False,2,8533,878
hiver,False,2,3703,1401
vibex,False,2,3945,404
basij,False,2,3168,1414
kerfs,False,1,5147,2234
trons,False,1,3950,3530
advew,False,2,2323,1124
roshi,False,2,2093,1674
ogees,True,3,6273,1219
cluey,False,2,4540,1363
flake,False,2,1095,3451
finca,False,2,2937,1085
cavas,True,2,7130,1313
raids,False,2,6210,2146
darns,False,1,7407,1467
yechs,False,1,3950,2434
khaki,True,2,1044,1890
okras,False,2,5147,1430
moths,False,1,6736,850
gunge,True,2,2784,1941
talon,False,2,3108,2041
moxie,False,3,2919,2399
motts,True,1,7633,615
jumps,False,1,5337,928
biles,False,2,9409,0
condo,True,2,3975,859
uptak,False,2,0,2362
brown,False,1,908,2587
alamo,True,3,0,3458
corey,False,2,7830,0
borty,False,1,6392,0
chyme,False,1,1464,2134
suses,True,2,7458,2091
barbe,True,2,4365,1761
pogey,False,2,6570,362
elven,True,2,2323,1770
porch,False,1,4147,773
scats,True,1,4847,2971
ethic,False,2,0,1669
wears,False,2,4361,3577
bibbs,True,1,6238,576
joeys,False,2,6245,990
check,True,1,1464,1545
vendu,False,2,1204,2164
foils,False,2,6638,1818
milor,False,2,2921,1369
karzy,False,1,4754,501
meris,False,2,5840,2506
zante,False,2,4119,1624
umble,False,2,0,3001
lofty,False,1,4287,753
stope,False,2,0,4725
epris,False,2,5147,1411
cesse,True,2,920,4191
whear,False,2,955,2628
whyda,False,1,955,1363
proxy,False,1,2154,1941
bowed,False,2,6146,271
quayd,False,2,2085,1343
kheda,False,2,544,2407
pappy,True,1,4414,781
jougs,False,2,6245,1088
carks,False,1,8827,0
plant,False,1,857,3444
biome,False,3,2288,2910
peavy,False,2,2154,3016
wades,False,2,8944,390
oaten,False,3,4583,1407
mouth,False,2,3683,1033
samba,True,2,2260,2991
kimbo,False,2,1380,1515
inure,False,3,0,3411
dooce,True,3,2093,3595
upran,False,2,1197,2020
kayle,False,2,2260,2878
ferer,True,2,4115,2299
doses,True,2,8366,1212
ronte,False,2,3952,2147
smoky,False,1,1797,2737
braza,True,2,908,2980
goary,False,2,4027,1951
vinca,False,2,2584,1085
burro,True,2,3290,1104
doseh,False,2,4416,1579
incle,False,2,0,3192
hanks,False,1,7672,488
yogee,True,3,4416,2062
pocky,False,1,4747,392
arepa,True,3,0,3655
reach,False,2,0,4262
pelta,False,2,2602,2305
lyart,False,1,0,3519
ngwee,True,2,2323,2190
comix,False,2,3013,1460
impot,False,2,0,2138
furzy,False,1,4274,126
swine,False,2,0,5075
toned,False,2,6200,815
amban,True,2,0,2861
users,True,2,3950,1880
hings,False,1,6292,910
crare,True,2,920,4410
busky,False,1,3890,531
soras,True,2,7240,2633
urine,False,3,0,4481
kaids,False,2,6210,1893
pinot,False,2,3199,1422
derig,False,2,1197,3330
lumpy,False,1,2482,1503
dowie,False,3,2093,3351
mimsy,True,1,3370,1025
mapau,True,3,2953,1503
wushu,True,2,1596,833
amply,False,1,1297,2058
doges,False,2,8366,1043
buzzy,True,1,3532,126
skeen,True,2,2323,3067
opium,False,3,0,2120
basto,False,2,4065,919
meath,False,2,1590,3228
achoo,True,3,0,2116
rummy,True,1,2482,1540
zonal,False,2,3055,1653
mavie,False,3,2953,2639
taste,True,2,3157,2865
jocko,True,2,2795,780
dowls,False,1,6043,1723
moans,False,2,6736,2021
golem,False,2,5901,182
aeons,False,3,3950,4137
misty,False,1,4267,531
gramp,False,1,637,2724
yages,False,2,8533,543
exons,False,2,3950,2135
withe,False,2,1791,2369
pelma,False,2,1705,2707
creps,False,1,4870,2240
hoied,False,3,5238,1535
wacky,False,1,4468,392
pents,False,1,6666,1626
futon,False,2,1780,1841
gaucy,False,2,4194,1072
earth,False,2,4354,670
bruts,False,1,5755,1606
rajah,True,2,2260,2114
predy,False,1,2154,2293
legge,True,2,0,4504
peare,True,3,857,5096
sohur,False,2,2093,2754
study,False,1,1297,2936
rubai,False,3,1185,2315
dures,False,2,8655,681
snars,True,1,3950,3856
palas,True,2,7915,1073
tangi,False,2,3222,1517
oiled,False,3,5373,262
ligge,True,2,1380,2878
mihas,False,2,6023,1193
bokes,False,2,9274,268
dusty,False,1,3379,1212
soupy,False,2,3390,2644
pakka,True,2,3617,947
gulfy,False,1,3967,233
ritzy,False,1,2677,1369
gummi,True,2,1822,1192
drome,False,2,0,4531
poxed,False,2,6228,0
sikas,True,2,5330,2901
abeam,True,3,0,2954
pipit,True,2,2237,1969
gnawn,True,1,637,2238
sweep,True,2,2323,2752
ngana,True,2,0,3100
sowfs,True,1,6043,2064
totes,True,2,8366,1430
nonyl,True,1,3055,908
emmet,True,2,2323,1727
ziffs,True,1,5330,516
dumky,False,1,2982,1191
three,True,2,4064,2334
buiks,False,2,6543,1047
rishi,True,2,1380,1674
arras,True,2,5147,2749
bursa,False,2,3290,1194
benne,True,2,1870,3931
razer,True,2,4725,1301
dreys,False,1,3950,2611
ruble,False,2,1185,3252
capiz,False,2,3180,1275
educe,True,3,0,2978
yokel,False,2,4416,924
sirup,False,2,2577,2108
veery,True,2,1539,3224
pates,False,2,9390,615
resto,False,2,897,3173
tavah,True,2,2260,2495
bowrs,False,1,6951,987
kells,True,1,4798,2772
stogy,False,1,1297,3210
keeve,True,3,0,4557
mends,False,1,5605,2097
ludes,False,2,7458,965
puler,False,2,5213,673
jests,True,1,5049,2157
smalt,False,1,0,4480
salmi,False,2,3108,2242
iller,True,2,3171,1535
curbs,False,1,7252,242
arcus,False,2,3950,2469
azote,False,3,897,3273
adios,False,3,3950,2563
novum,False,2,2093,1148
major,False,2,2953,1415
arbas,True,2,3950,3083
caper,False,2,5503,1036
sagum,False,2,2260,2505
mardy,False,1,5447,471
lahar,True,2,2260,2441
clote,False,2,1817,3205
pulse,False,2,2890,2034
emics,False,2,3950,1944
tepal,False,2,0,4352
ziram,False,2,2577,1360
psoas,True,2,4807,2155
bales,False,2,10289,0
ghyll,True,0,1181,1459
hight,True,1,1380,1811
unjam,False,2,0,1835
kraft,False,1,0,3509
agami,True,3,0,2728
choky,False,1,3261,989
sowne,False,2,2093,4136
oubit,False,3,1185,2202
gasps,True,1,6847,949
fused,False,2,4925,531
ceiba,False,3,920,3594
crues,False,2,7193,1606
franc,False,1,595,3088
calls,True,1,7978,771
plain,False,2,857,3342
caeca,True,3,3180,1967
raved,False,2,5405,868
gadis,False,2,6847,1270
basti,False,2,4065,811
antis,False,2,3950,2576
sones,True,2,9328,1560
elops,False,2,3950,2407
perch,False,1,2054,2399
vices,False,2,7895,392
pheer,True,2,3724,1555
young,False,2,2093,1776
glitz,False,1,1534,1776
doody,True,2,3390,2141
stums,True,1,3950,2867
resay,False,2,1297,3858
bowet,False,2,5324,997
legit,False,2,0,4169
pulis,False,2,6840,880
knarl,False,1,0,3146
loose,True,3,2093,3598
ylike,False,2,500,3444
sabot,False,2,2260,3316
leary,False,2,1297,4152
bugle,False,2,2093,2652
folds,False,1,7486,471
unled,False,2,3993,534
elate,True,3,897,3754
campy,False,1,4477,928
mokos,True,2,6736,964
kudus,True,2,5135,1166
madge,False,2,2953,2331
mayor,False,2,2953,1582
tired,False,2,5722,815
blued,False,2,4053,1363
comas,False,2,6963,1583
racks,False,1,6710,1020
kaphs,False,1,6210,973
false,False,2,3703,2034
bathe,False,2,3168,2369
value,False,3,3350,1920
cauda,True,3,3180,1816
chirk,False,1,1464,2020
issue,True,3,0,2709
rille,True,2,2228,2918
vodka,False,2,2835,1069
fents,False,1,6404,1626
deave,True,3,0,5216
ronin,True,2,3055,2038
longe,False,2,3055,2516
teins,False,2,3950,4274
hudud,True,2,2007,1279
towel,False,2,4416,1561
coign,False,2,3013,1999
thirl,False,1,544,3053
jingo,False,2,2544,810
mucus,True,2,5828,793
riyal,False,2,1380,2389
quina,False,3,1263,2512
domal,False,2,2093,2739
stash,True,1,0,3916
flora,False,2,595,3081
powny,False,1,4247,1057
preop,True,2,857,2665
bluff,True,1,908,1678
basts,True,1,8015,531
bivia,True,3,2288,1799
crane,False,2,920,4480
raffs,True,1,6210,1039
styes,True,1,6273,2012
stink,False,1,0,3889
squid,False,2,822,3121
dumka,False,2,1685,1870
brays,False,1,4858,2283
place,False,2,857,3857
wauks,False,2,7121,666
mowas,False,2,6736,1344
beres,True,2,8378,1626
acrid,False,2,2019,1792
saiga,True,3,2260,3708
sysop,True,1,0,3201
gonys,False,1,7642,108
mongo,True,2,3748,810
calve,False,2,4028,1674
vitro,False,2,1622,1719
first,False,1,3172,1241
egged,True,2,3145,740
micky,False,1,3870,392
denay,False,2,2259,3380
roach,False,2,2093,2636
vells,True,1,5040,2397
mitch,False,1,2073,1388
gammy,True,1,4194,912
films,False,1,6773,402
isbas,True,2,3950,1665
berob,True,2,2105,2381
choom,True,2,1464,1867
muton,False,2,1878,1841
freet,True,2,2918,2548
layed,False,2,5405,788
stork,False,1,0,3761
awing,False,2,0,2875
heapy,False,2,1297,3767
south,False,2,2990,2593
brews,False,1,4858,1950
fient,False,2,1975,2394
yahoo,True,3,2260,1385
ratoo,True,3,2260,2327
vakas,True,2,6452,1341
zimbs,False,1,5330,857
piani,True,3,2237,2301
fault,False,2,2855,2163
yacka,True,2,2760,1252
blest,False,1,908,2820
worts,False,1,8548,0
munga,False,2,2840,1101
oldie,False,3,0,3748
leccy,True,1,1297,2999
kohen,False,2,4416,1025
olpes,False,2,6273,1322
sijos,True,2,5330,2302
peery,True,2,2154,3224
ahigh,True,2,544,2572
meynt,False,1,693,3351
neuks,False,2,4450,2617
knobs,False,1,3950,1951
retie,True,3,0,5268
smoko,True,2,500,3125
bants,False,1,8977,0
fends,False,1,5507,2097
teind,False,2,822,4274
sechs,True,1,3950,3813
toots,True,2,6940,1804
aitus,False,3,5330,1752
gauss,True,2,6847,1181
abcee,True,3,2323,2728
primp,True,1,857,2536
pricy,False,1,2154,2393
vegos,False,2,4192,2684
crate,False,2,1817,3694
slive,False,2,0,4978
roger,True,2,4416,1663
arnas,True,2,4912,2749
depot,False,2,0,4092
niner,True,2,4665,998
pikis,True,2,6187,1148
wagon,False,2,2671,1588
boxen,False,2,5457,530
roric,True,2,3290,1635
rowts,False,1,6940,899
naiad,True,3,3082,2445
brush,False,1,908,2488
trend,False,1,822,3423
bigae,False,3,2288,2954
sakes,True,2,8533,1828
perns,False,1,6004,2412
sture,False,2,0,4700
wexes,True,2,6817,1626
prone,False,2,857,4234
goner,False,2,6015,673
krewe,True,2,0,3844
given,False,2,4340,770
bahut,False,2,3168,1247
crude,False,2,920,3596
unary,False,2,1297,2485
neums,False,2,3950,3019
rands,False,1,7172,1099
necks,False,1,4450,2343
parge,False,2,4314,1941
sodic,False,2,2093,2957
daiko,False,3,2760,2116
tewed,True,2,3145,2712
ethal,False,2,0,2210
ottos,True,2,3950,1812
scarp,False,1,0,3834
coria,False,3,4210,1559
swirl,False,1,0,3961
oupas,False,3,5135,1698
boots,True,2,7848,989
diota,False,3,2277,2349
where,True,2,955,3117
matlo,False,2,2953,1774
dipso,False,2,1380,1947
leapt,False,2,0,4580
atoll,True,2,0,3210
lovey,False,2,5713,815
feuar,False,3,595,4038
segar,False,2,0,5294
unget,False,2,2323,1622
luger,False,2,3508,1610
pured,False,2,6384,0
preps,True,1,4807,2240
pilaf,False,2,3085,1155
pipal,True,2,2237,1911
tough,False,2,2093,2270
teary,False,2,1297,4392
noops,True,2,6043,1732
cacky,True,1,4977,392
porta,False,2,5044,679
nodus,False,2,6043,1116
shunt,False,1,544,3738
scape,False,2,0,4908
stend,False,1,822,3467
fiats,False,2,6822,1235
forks,False,1,8335,0
jaunt,False,2,2462,2178
rumpo,False,2,1185,1944
chack,True,1,1464,1898
negro,False,2,0,3417
defog,False,2,0,3324
cloth,False,1,1817,2053
osier,False,3,2323,2075
worms,False,1,7651,402
glade,False,2,637,3922
opens,False,2,3950,2158
frate,False,2,1492,3694
maire,False,3,2953,3282
boeuf,False,3,3001,1365
wrawl,True,1,411,2778
stonn,True,1,0,4104
odors,True,2,3950,2051
vires,False,2,9092,0
caneh,False,2,6465,367
quena,False,3,1263,2347
volar,False,2,3183,1746
zakat,True,2,2260,2172
badly,False,1,4465,1161
goban,False,2,2730,1937
trigs,False,1,3950,3224
kiore,False,3,1380,3599
brass,True,1,4858,2690
zombi,False,2,2093,1137
turks,False,1,6832,815
gyrus,False,1,5784,668
pupus,True,2,5992,764
barre,True,2,4365,2235
powre,False,2,2950,2506
retch,False,1,0,3642
rumpy,False,1,2482,1556
melik,False,2,1541,2763
skins,True,1,3950,3488
goofs,True,2,6680,1222
diwan,False,2,1380,2555
tuyer,False,2,3508,1701
vents,False,1,6051,1626
abort,False,2,0,3248
throb,False,1,1741,1570
crool,True,2,920,3100
kiddo,True,2,1380,1624
pikas,False,2,6187,1341
nocks,False,1,6543,717
stoep,False,2,2323,2935
maybe,False,2,2953,1974
fulls,True,1,6578,771
duple,False,2,1185,3334
kiaat,True,3,1380,3409
dormy,False,1,4587,1083
rhime,False,2,544,3596
avows,False,2,3950,1905
kondo,True,2,3055,1234
coles,False,2,10134,0
limbo,False,2,1380,1715
pyxie,False,2,990,2666
barmy,False,1,5662,402
zurfs,False,1,6332,338
uncia,False,3,0,2485
bolar,False,2,3849,1746
ficin,True,2,1975,1802
lamed,False,2,5405,1085
cried,False,2,4065,1987
benga,False,2,1870,2727
blatt,True,1,1805,2658
chuck,True,1,1464,1329
wants,False,1,8480,0
inkle,False,2,0,3068
cadgy,False,1,4477,812
gumma,True,2,1822,1591
sprod,False,1,2019,2484
bambi,True,2,3168,1032
seeld,True,2,822,4839
askos,True,2,3950,1793
decoy,False,2,1297,3395
flail,True,2,595,3287
error,True,2,1197,2612
gyals,False,1,4587,2273
nonce,True,2,3055,2250
ching,False,1,1464,1976
leeks,True,2,4450,3083
basks,True,1,7618,531
hurry,True,1,3679,1204
doorn,True,2,2093,2916
ileal,True,3,0,3292
slows,True,1,3950,3374
pluto,False,2,1754,1751
omlah,False,2,848,1890
lucky,False,1,2982,967
bosun,False,2,3001,1462
devas,False,2,3950,3620
paedo,False,3,3117,1741
shack,False,1,544,3458
fluyt,False,1,595,2197
debag,False,2,0,3857
leach,False,2,0,4209
sadis,True,2,6210,2830
savvy,True,1,3557,1955
alcid,False,2,822,2705
butyl,False,1,2093,1198
litre,False,2,1380,3425
spume,False,2,0,4375
tears,False,2,3950,4392
clour,False,2,920,2760
cavie,False,3,3180,2639
opahs,False,2,3950,1960
scene,True,2,0,4923
abord,False,2,822,2522
cesti,False,2,1817,2437
heels,True,2,3950,3767
firks,False,1,7622,0
imaum,True,3,0,2171
nenes,True,2,7235,1951
kiang,False,2,1380,2539
refit,False,2,0,4038
fidos,False,2,5925,1086
reaps,False,2,3950,3907
acari,True,3,0,3143
cream,False,2,920,3077
coley,False,2,7481,0
dirke,False,2,3077,2200
moray,False,2,5280,1073
furth,False,1,3874,367
whist,False,1,955,2288
skear,False,2,0,4283
dobla,False,2,2093,2465
muons,False,2,5828,1775
somas,True,2,6043,3143
onces,False,2,6273,999
dukas,False,2,5135,2022
hemic,False,2,0,3631
cebid,False,2,1742,2840
kolos,True,2,6891,1071
pewit,False,2,857,3503
valet,False,2,5673,726
turfs,False,1,6332,1048
dores,False,2,9563,681
piped,True,2,5382,363
gotch,False,1,2730,1388
times,False,2,7653,1325
bhais,False,2,5402,2115
opted,False,2,3145,1105
winna,True,2,2753,1465
quant,False,2,1263,2747
aigas,True,3,5330,2171
keels,True,2,3950,3654
farce,False,2,4052,1925
cuffo,True,2,2105,799
vison,False,2,1622,1757
jeton,False,2,202,3467
cruel,False,2,3243,2081
fined,False,2,6082,0
urban,False,2,0,3066
anele,True,3,0,4253
cezve,True,2,1062,3300
huffs,True,1,5135,899
gyros,False,1,5784,963
fiord,False,2,2797,1705
milty,False,1,5115,0
paten,False,2,5440,1145
wills,True,1,6589,771
dalis,False,2,7058,1561
longa,False,2,3055,1676
soler,False,2,5264,2233
croze,False,2,920,3574
klieg,False,2,2323,2262
clems,False,1,4870,1981
often,False,2,2323,1431
waken,False,2,4994,798
truck,False,1,0,3084
barns,False,1,8315,786
lozen,False,2,4558,1105
sauna,True,3,2260,3691
bices,False,2,8561,392
brung,False,1,908,2535
torse,False,2,3290,2849
spale,False,2,0,5313
doree,True,3,5613,2200
seeks,True,2,4450,4068
hoyas,False,2,6043,1774
doser,False,2,4416,1885
genua,False,3,1599,2706
snots,True,1,4847,2894
faxed,False,2,6133,0
krabs,False,1,3950,2792
mayan,True,2,2953,1816
poets,False,2,7797,882
stove,False,2,0,4462
spaer,False,2,2323,3696
nevus,False,2,3950,2592
mooly,True,2,4083,1760
liang,False,2,1380,2739
jesse,True,2,202,4191
plies,False,2,7130,1744
felty,False,1,3637,1626
fains,False,2,6805,1833
suits,True,2,6032,2607
parki,False,2,4814,280
dorms,False,1,7240,1083
mense,True,2,1655,3660
knurr,True,1,0,2775
yabby,True,1,3557,757
capas,True,2,7130,1436
katti,True,2,3157,1270
kerma,False,2,1197,3082
mzees,True,2,6966,911
coble,False,2,3013,2624
yokul,False,2,2093,1325
sessa,True,2,0,4911
praam,True,2,857,3430
pagle,False,2,3117,2652
soldo,True,2,2941,2419
lames,False,2,8533,1085
kawau,True,3,2260,1786
foins,False,2,6638,1833
fykes,False,1,6868,535
porin,False,2,4147,1410
ootid,True,3,2915,1757
bhuna,False,2,1452,2131
libel,True,2,3703,1384
texts,True,1,4980,2441
retag,False,2,0,4085
bossy,True,1,4298,1046
junto,False,2,3246,388
hoast,False,2,2093,2964
kenaf,False,2,962,3156
chows,False,1,5414,1117
clerk,False,1,920,2552
fogle,False,2,2688,2652
miaow,False,3,2073,1995
elves,True,2,6273,1240
dicty,False,1,3574,1073
tends,False,1,4912,2912
oasts,True,2,7107,793
reset,True,2,2323,3511
clave,False,2,920,3606
yoghs,False,1,6043,778
chime,False,2,1464,2968
typed,False,1,3145,1445
mikra,False,2,2073,1663
gaudy,False,2,4194,1137
curve,False,2,3302,1674
